Date,Adj Close,Close,High,Low,Open,Volume
2024-02-26,80.5,80.5,81.04000091552734,79.58999633789062,79.98999786376953,0
2024-02-27,78.54000091552734,78.54000091552734,79.62000274658203,77.98999786376953,79.44999694824219,0
2024-02-28,80.36000061035156,80.36000061035156,81.55999755859375,79.5999984741211,80.3499984741211,0
2024-02-29,77.44999694824219,77.44999694824219,80.68000030517578,77.02999877929688,78.94999694824219,0
2024-03-01,77.68000030517578,77.68000030517578,80.97000122070312,76.33999633789062,76.69000244140625,0
2024-03-04,79.41000366210938,79.41000366210938,80.41000366210938,78.97000122070312,79.87000274658203,0
2024-03-05,83.91000366210938,83.91000366210938,86.13999938964844,80.36000061035156,80.36000061035156,0
2024-03-06,83.11000061035156,83.11000061035156,83.80999755859375,81.43000030517578,81.47000122070312,0
2024-03-07,82.12999725341797,82.12999725341797,83.06999969482422,81.93000030517578,81.93000030517578,0
2024-03-08,86.55999755859375,86.55999755859375,91.31999969482422,80.41999816894531,80.77999877929688,0
2024-03-11,88.97000122070312,88.97000122070312,92.13999938964844,88.12999725341797,90.61000061035156,0
2024-03-12,83.76000213623047,83.76000213623047,88.45999908447266,83.66000366210938,87.38999938964844,0
2024-03-13,86.2699966430664,86.2699966430664,87.31999969482422,85.8499984741211,86.44000244140625,0
2024-03-14,88.75,88.75,92.61000061035156,85.33999633789062,85.44999694824219,0
2024-03-15,92.16999816894531,92.16999816894531,96.2300033569336,89.81999969482422,90.2300033569336,0
2024-03-18,86.77999877929688,86.77999877929688,92.05999755859375,86.62999725341797,92.0,0
2024-03-19,83.9000015258789,83.9000015258789,87.13999938964844,83.6500015258789,86.86000061035156,0
2024-03-20,78.87000274658203,78.87000274658203,84.26000213623047,78.63999938964844,83.94999694824219,0
2024-03-21,77.30000305175781,77.30000305175781,81.0999984741211,77.13999938964844,79.62999725341797,0
2024-03-22,76.48999786376953,76.48999786376953,77.79000091552734,74.87999725341797,77.19999694824219,0
2024-03-25,76.5999984741211,76.5999984741211,78.87000274658203,76.19000244140625,78.8499984741211,0
2024-03-26,76.7699966430664,76.7699966430664,79.27999877929688,75.0199966430664,76.41999816894531,0
2024-03-27,76.0,76.0,78.08000183105469,75.19999694824219,76.19000244140625,0
2024-03-28,76.56999969482422,76.56999969482422,78.0999984741211,75.79000091552734,76.5,0
2024-04-01,78.44999694824219,78.44999694824219,82.95999908447266,78.27999877929688,79.80999755859375,0
2024-04-02,82.76000213623047,82.76000213623047,86.63999938964844,82.13999938964844,82.13999938964844,0
2024-04-03,81.08000183105469,81.08000183105469,85.33999633789062,80.52999877929688,84.29000091552734,0
2024-04-04,90.04000091552734,90.04000091552734,91.06999969482422,77.80999755859375,79.61000061035156,0
2024-04-05,90.58000183105469,90.58000183105469,91.66000366210938,88.43000030517578,90.75,0
2024-04-08,86.26000213623047,86.26000213623047,90.87999725341797,85.76000213623047,90.4800033569336,0
2024-04-09,84.44999694824219,84.44999694824219,90.01000213623047,84.26000213623047,85.8499984741211,0
2024-04-10,91.76000213623047,91.76000213623047,95.61000061035156,90.66999816894531,93.63999938964844,0
2024-04-11,89.4000015258789,89.4000015258789,96.33000183105469,88.7300033569336,92.56999969482422,0
2024-04-12,102.72000122070312,102.72000122070312,112.86000061035156,94.41999816894531,94.58999633789062,0
2024-04-15,109.63999938964844,109.63999938964844,111.58000183105469,93.94999694824219,98.44999694824219,0
2024-04-16,99.25,99.25,107.52999877929688,97.81999969482422,107.12999725341797,0
2024-04-17,98.76000213623047,98.76000213623047,102.81999969482422,94.79000091552734,99.33999633789062,0
2024-04-18,95.98999786376953,95.98999786376953,98.88999938964844,92.95999908447266,96.80000305175781,0
2024-04-19,99.08999633789062,99.08999633789062,102.87000274658203,96.75,99.41000366210938,0
2024-04-22,89.54000091552734,89.54000091552734,96.22000122070312,89.26000213623047,95.5999984741211,0
2024-04-23,82.36000061035156,82.36000061035156,87.58999633789062,82.0199966430664,87.37999725341797,0
2024-04-24,83.61000061035156,83.61000061035156,85.0199966430664,81.7300033569336,82.69999694824219,0
2024-04-25,82.54000091552734,82.54000091552734,91.0199966430664,82.37000274658203,90.37999725341797,0
2024-04-26,79.55999755859375,79.55999755859375,83.08999633789062,79.55999755859375,82.58000183105469,0
2024-04-29,78.22000122070312,78.22000122070312,80.6500015258789,77.38999938964844,80.05999755859375,0
2024-04-30,81.81999969482422,81.81999969482422,81.95999908447266,77.22000122070312,79.44000244140625,0
2024-05-01,81.93000030517578,81.93000030517578,123.55000305175781,76.7300033569336,83.56999969482422,0
2024-05-02,78.58999633789062,78.58999633789062,83.80999755859375,78.37000274658203,80.30000305175781,0
2024-05-03,74.56999969482422,74.56999969482422,76.79000091552734,74.36000061035156,75.43000030517578,0
2024-05-06,73.45999908447266,73.45999908447266,75.2699966430664,73.30000305175781,75.2699966430664,0
2024-05-07,74.54000091552734,74.54000091552734,75.31999969482422,73.16999816894531,73.38999938964844,0
2024-05-08,74.5,74.5,75.5,74.0199966430664,74.25,0
2024-05-09,73.7699966430664,73.7699966430664,75.27999877929688,73.6500015258789,74.5999984741211,0
2024-05-10,73.26000213623047,73.26000213623047,74.79000091552734,72.87999725341797,73.95999908447266,0
2024-05-13,77.55000305175781,77.55000305175781,77.94000244140625,74.66000366210938,76.38999938964844,0
2024-05-14,77.6500015258789,77.6500015258789,79.13999938964844,77.58999633789062,77.75,0
2024-05-15,76.30999755859375,76.30999755859375,77.2300033569336,74.86000061035156,76.58000183105469,0
2024-05-16,77.73999786376953,77.73999786376953,78.12000274658203,75.18000030517578,76.7300033569336,0
2024-05-17,78.43000030517578,78.43000030517578,79.33000183105469,77.16000366210938,77.22000122070312,0
2024-05-20,79.44999694824219,79.44999694824219,80.56999969482422,79.06999969482422,80.37000274658203,0
2024-05-21,77.62000274658203,77.62000274658203,80.6500015258789,77.02999877929688,80.05999755859375,0
2024-05-22,79.95999908447266,79.95999908447266,85.97000122070312,76.2300033569336,78.37000274658203,0
2024-05-23,84.62000274658203,84.62000274658203,89.62999725341797,77.81999969482422,78.38999938964844,0
2024-05-24,79.08999633789062,79.08999633789062,84.4000015258789,78.19999694824219,84.38999938964844,0
2024-05-28,81.63999938964844,81.63999938964844,84.33000183105469,81.25,82.13999938964844,0
2024-05-29,83.79000091552734,83.79000091552734,85.93000030517578,81.97000122070312,85.37000274658203,0
2024-05-30,83.44000244140625,83.44000244140625,84.33999633789062,79.94999694824219,83.91000366210938,0
2024-05-31,78.2699966430664,78.2699966430664,85.16000366210938,78.26000213623047,81.3499984741211,0
2024-06-03,78.79000091552734,78.79000091552734,82.8499984741211,78.41000366210938,80.05000305175781,0
2024-06-04,77.6500015258789,77.6500015258789,81.7300033569336,77.6500015258789,81.0,0
2024-06-05,75.23999786376953,75.23999786376953,78.12999725341797,74.81999969482422,77.29000091552734,0
2024-06-06,77.91000366210938,77.91000366210938,79.5,75.30999755859375,75.62000274658203,0
2024-06-07,76.6500015258789,76.6500015258789,78.7699966430664,75.5199966430664,78.38999938964844,0
2024-06-10,78.97000122070312,78.97000122070312,80.62999725341797,78.7699966430664,80.54000091552734,0
2024-06-11,79.94999694824219,79.94999694824219,84.02999877929688,79.62000274658203,82.51000213623047,0
2024-06-12,77.5999984741211,77.5999984741211,78.83000183105469,68.08999633789062,78.5199966430664,0
2024-06-13,78.19999694824219,78.19999694824219,80.27999877929688,76.73999786376953,77.68000030517578,0
2024-06-14,83.72000122070312,83.72000122070312,84.48999786376953,80.73999786376953,82.94999694824219,0
2024-06-17,83.33999633789062,83.33999633789062,85.41999816894531,82.25,85.19999694824219,0
2024-06-18,80.62999725341797,80.62999725341797,84.06999969482422,80.45999908447266,84.06999969482422,0
2024-06-20,85.72000122070312,85.72000122070312,86.58999633789062,79.76000213623047,79.88999938964844,0
2024-06-21,83.30999755859375,83.30999755859375,87.30999755859375,81.69000244140625,86.08999633789062,0
2024-06-24,84.80000305175781,84.80000305175781,86.2300033569336,83.20999908447266,86.04000091552734,0
2024-06-25,82.87000274658203,82.87000274658203,85.1500015258789,80.37999725341797,84.45999908447266,0
2024-06-26,81.44999694824219,81.44999694824219,83.55000305175781,80.54000091552734,83.29000091552734,0
2024-06-27,79.5,79.5,82.54000091552734,79.22000122070312,82.37999725341797,0
2024-06-28,79.4800033569336,79.4800033569336,80.12999725341797,76.6500015258789,80.12999725341797,0
2024-07-01,76.05000305175781,76.05000305175781,80.95999908447266,75.81999969482422,80.87000274658203,0
2024-07-02,77.05999755859375,77.05999755859375,78.91999816894531,75.30000305175781,76.86000061035156,0
2024-07-03,78.06999969482422,78.06999969482422,79.51000213623047,76.47000122070312,76.55000305175781,0
2024-07-05,78.80000305175781,78.80000305175781,79.06999969482422,77.5999984741211,77.69000244140625,0
2024-07-08,78.58999633789062,78.58999633789062,80.11000061035156,78.19000244140625,79.93000030517578,0
2024-07-09,78.58000183105469,78.58000183105469,79.23999786376953,77.55999755859375,78.36000061035156,0
2024-07-10,83.41000366210938,83.41000366210938,83.83000183105469,81.37000274658203,82.52999877929688,0
2024-07-11,84.47000122070312,84.47000122070312,86.95999908447266,82.38999938964844,82.47000122070312,0
2024-07-12,81.61000061035156,81.61000061035156,82.31999969482422,72.06999969482422,82.31999969482422,0
2024-07-15,83.86000061035156,83.86000061035156,84.25,80.9000015258789,82.5,0
2024-07-16,82.4000015258789,82.4000015258789,83.83000183105469,80.52999877929688,83.47000122070312,0
2024-07-17,88.27999877929688,88.27999877929688,89.08000183105469,84.0199966430664,85.37999725341797,0
2024-07-18,94.70999908447266,94.70999908447266,95.55000305175781,83.83999633789062,85.98999786376953,0
2024-07-19,97.93000030517578,97.93000030517578,101.70999908447266,93.63999938964844,94.87999725341797,0
2024-07-22,93.66000366210938,93.66000366210938,97.5199966430664,90.5999984741211,97.5199966430664,0
2024-07-23,88.51000213623047,88.51000213623047,94.25,87.94000244140625,93.54000091552734,0
2024-07-24,106.12000274658203,106.12000274658203,106.97000122070312,89.72000122070312,93.05999755859375,0
2024-07-25,104.37999725341797,104.37999725341797,109.66000366210938,95.54000091552734,104.22000122070312,0
2024-07-26,94.61000061035156,94.61000061035156,101.52999877929688,93.87000274658203,101.0999984741211,0
2024-07-29,93.51000213623047,93.51000213623047,97.70999908447266,92.75,96.3499984741211,0
2024-07-30,99.97000122070312,99.97000122070312,101.8499984741211,92.43000030517578,92.54000091552734,0
2024-07-31,94.25,94.25,95.47000122070312,87.9800033569336,93.7699966430664,0
2024-08-01,111.18000030517578,111.18000030517578,117.23999786376953,93.30999755859375,94.0,0
2024-08-02,136.80999755859375,136.80999755859375,162.67999267578125,119.02999877929688,119.83999633789062,0
2024-08-05,173.32000732421875,173.32000732421875,192.49000549316406,136.80999755859375,136.80999755859375,0
2024-08-06,150.08999633789062,150.08999633789062,170.4199981689453,137.0500030517578,169.67999267578125,0
2024-08-07,151.24000549316406,151.24000549316406,154.7899932861328,129.4600067138672,136.42999267578125,0
2024-08-08,134.33999633789062,134.33999633789062,146.38999938964844,134.16000366210938,144.8300018310547,0
2024-08-09,114.62999725341797,114.62999725341797,135.63999938964844,114.12000274658203,134.5399932861328,0
2024-08-12,121.94000244140625,121.94000244140625,124.4800033569336,107.36000061035156,114.9000015258789,0
2024-08-13,113.88999938964844,113.88999938964844,118.73999786376953,113.77999877929688,118.37000274658203,0
2024-08-14,107.80999755859375,107.80999755859375,118.45999908447266,107.45999908447266,118.31999969482422,0
2024-08-15,105.41999816894531,105.41999816894531,106.20999908447266,100.16000366210938,103.58999633789062,0
2024-08-16,103.41999816894531,103.41999816894531,108.83000183105469,101.58999633789062,108.83000183105469,0
2024-08-19,98.81999969482422,98.81999969482422,104.7300033569336,97.18000030517578,104.29000091552734,0
2024-08-20,101.73999786376953,101.73999786376953,105.01000213623047,99.4800033569336,100.58000183105469,0
2024-08-21,106.72000122070312,106.72000122070312,109.11000061035156,101.51000213623047,101.51000213623047,0
2024-08-22,112.52999877929688,112.52999877929688,116.0199966430664,105.33000183105469,105.94999694824219,0
2024-08-23,99.22000122070312,99.22000122070312,117.94999694824219,99.08999633789062,109.41000366210938,0
2024-08-26,100.68000030517578,100.68000030517578,103.44000244140625,98.9000015258789,101.08000183105469,0
2024-08-27,93.44999694824219,93.44999694824219,103.08000183105469,93.3499984741211,102.33999633789062,0
2024-08-28,106.31999969482422,106.31999969482422,109.77999877929688,95.1500015258789,95.77999877929688,0
2024-08-29,97.08000183105469,97.08000183105469,100.27999877929688,93.70999908447266,99.36000061035156,0
2024-08-30,93.7300033569336,93.7300033569336,98.88999938964844,91.45999908447266,95.43000030517578,0
2024-09-03,129.7899932861328,129.7899932861328,137.63999938964844,100.2699966430664,100.27999877929688,0
2024-09-04,123.47000122070312,123.47000122070312,135.69000244140625,114.3499984741211,134.77999877929688,0
2024-09-05,115.01000213623047,115.01000213623047,123.37999725341797,113.61000061035156,120.52999877929688,0
2024-09-06,119.33000183105469,119.33000183105469,129.27999877929688,106.87000274658203,110.72000122070312,0
2024-09-09,110.8499984741211,110.8499984741211,118.6500015258789,110.04000091552734,117.86000061035156,0
2024-09-10,107.19999694824219,107.19999694824219,116.6500015258789,106.76000213623047,111.0,0
2024-09-11,102.9000015258789,102.9000015258789,120.01000213623047,101.69000244140625,109.69999694824219,0
2024-09-12,103.94000244140625,103.94000244140625,107.20999908447266,101.4000015258789,103.5999984741211,0
2024-09-13,101.87999725341797,101.87999725341797,105.6500015258789,99.2300033569336,104.88999938964844,0
2024-09-16,106.66999816894531,106.66999816894531,110.9800033569336,105.9800033569336,106.0,0
2024-09-17,107.19000244140625,107.19000244140625,109.04000091552734,103.55999755859375,106.7699966430664,0
2024-09-18,105.43000030517578,105.43000030517578,123.77999877929688,101.44999694824219,107.87000274658203,0
2024-09-19,97.45999908447266,97.45999908447266,102.05999755859375,97.20999908447266,100.76000213623047,0
2024-09-20,94.2699966430664,94.2699966430664,99.55999755859375,93.6500015258789,99.13999938964844,0
2024-09-23,94.41000366210938,94.41000366210938,97.44999694824219,93.4800033569336,96.22000122070312,0
2024-09-24,90.93000030517578,90.93000030517578,97.33999633789062,90.41999816894531,94.94999694824219,0
2024-09-25,90.4800033569336,90.4800033569336,93.52999877929688,90.33999633789062,92.08999633789062,0
2024-09-26,89.86000061035156,89.86000061035156,92.41999816894531,89.81999969482422,91.79000091552734,0
2024-09-27,101.33999633789062,101.33999633789062,101.75,90.41000366210938,90.55000305175781,0
2024-09-30,99.33999633789062,99.33999633789062,105.43000030517578,98.91999816894531,103.56999969482422,0
2024-10-01,110.13999938964844,110.13999938964844,117.68000030517578,100.41000366210938,100.41000366210938,0
2024-10-02,107.97000122070312,107.97000122070312,115.62999725341797,106.58000183105469,112.5199966430664,0
2024-10-03,115.63999938964844,115.63999938964844,115.97000122070312,108.30999755859375,110.8499984741211,0
2024-10-04,110.62999725341797,110.62999725341797,113.91999816894531,109.05999755859375,112.94999694824219,0
2024-10-07,122.58000183105469,122.58000183105469,123.37000274658203,112.80999755859375,115.29000091552734,0
2024-10-08,114.81999969482422,114.81999969482422,117.86000061035156,113.31999969482422,117.69999694824219,0
2024-10-09,119.36000061035156,119.36000061035156,124.48999786376953,118.66999816894531,124.2300033569336,0
2024-10-10,117.43000030517578,117.43000030517578,120.51000213623047,117.31999969482422,119.22000122070312,0
2024-10-11,113.98999786376953,113.98999786376953,118.29000091552734,112.97000122070312,117.44000244140625,0
2024-10-14,107.22000122070312,107.22000122070312,114.0999984741211,107.22000122070312,113.93000030517578,0
2024-10-15,112.9000015258789,112.9000015258789,113.62000274658203,105.4000015258789,105.76000213623047,0
2024-10-16,111.62000274658203,111.62000274658203,115.62000274658203,110.9800033569336,112.66000366210938,0
2024-10-17,105.88999938964844,105.88999938964844,110.41000366210938,105.30000305175781,109.44000244140625,0
2024-10-18,100.94999694824219,100.94999694824219,105.0999984741211,100.08999633789062,104.94000244140625,0
2024-10-21,102.95999908447266,102.95999908447266,106.56999969482422,102.79000091552734,104.41000366210938,0
2024-10-22,100.5,100.5,105.45999908447266,99.8499984741211,105.27999877929688,0
2024-10-23,108.11000061035156,108.11000061035156,112.51000213623047,101.33999633789062,101.3499984741211,0
2024-10-24,109.83999633789062,109.83999633789062,112.9800033569336,107.52999877929688,107.52999877929688,0
2024-10-25,117.5,117.5,117.68000030517578,107.08000183105469,107.93000030517578,0
2024-10-28,112.2300033569336,112.2300033569336,114.55000305175781,111.87000274658203,114.51000213623047,0
2024-10-29,108.69999694824219,108.69999694824219,114.41999816894531,108.68000030517578,113.41000366210938,0
2024-10-30,112.7699966430664,112.7699966430664,112.80000305175781,109.5,110.31999969482422,0
2024-10-31,121.88999938964844,121.88999938964844,124.94999694824219,117.43000030517578,117.43000030517578,0
2024-11-01,119.12000274658203,119.12000274658203,121.51000213623047,116.06999969482422,120.30000305175781,0
2024-11-04,121.80000305175781,121.80000305175781,123.43000030517578,119.27999877929688,121.08000183105469,0
2024-11-05,114.31999969482422,114.31999969482422,121.73999786376953,113.2699966430664,121.70999908447266,0
2024-11-06,97.23999786376953,97.23999786376953,99.16000366210938,89.41999816894531,91.73999786376953,0
2024-11-07,88.5999984741211,88.5999984741211,161.75999450683594,88.16999816894531,93.83000183105469,0
2024-11-08,87.76000213623047,87.76000213623047,89.62000274658203,86.75,88.45999908447266,0
2024-11-11,90.7300033569336,90.7300033569336,90.80000305175781,88.52999877929688,89.05000305175781,0
2024-11-12,89.44999694824219,89.44999694824219,92.58000183105469,88.33000183105469,90.16999816894531,0
2024-11-13,91.76000213623047,91.76000213623047,93.0999984741211,89.4800033569336,92.25,0
2024-11-14,90.43000030517578,90.43000030517578,93.61000061035156,89.47000122070312,91.80000305175781,0
2024-11-15,98.93000030517578,98.93000030517578,110.16999816894531,92.0999984741211,93.30000305175781,0
2024-11-18,93.80999755859375,93.80999755859375,100.12000274658203,92.37999725341797,99.5199966430664,0
2024-11-19,97.37000274658203,97.37000274658203,105.01000213623047,94.5,105.01000213623047,0
2024-11-20,102.19999694824219,102.19999694824219,109.13999938964844,98.87999725341797,99.69999694824219,0
2024-11-21,101.30000305175781,101.30000305175781,106.05999755859375,97.0999984741211,98.5,0
2024-11-22,95.12999725341797,95.12999725341797,100.2699966430664,94.9800033569336,99.87000274658203,0
2024-11-25,88.79000091552734,88.79000091552734,96.01000213623047,88.7699966430664,92.16000366210938,0
2024-11-26,87.70999908447266,87.70999908447266,89.38999938964844,85.45999908447266,89.12000274658203,0
2024-11-27,88.36000061035156,88.36000061035156,94.19999694824219,87.86000061035156,89.5,0
2024-11-29,86.31999969482422,86.31999969482422,87.87999725341797,86.0999984741211,87.87999725341797,0
2024-12-02,87.11000061035156,87.11000061035156,90.31999969482422,86.61000061035156,89.62999725341797,0
2024-12-03,86.43000030517578,86.43000030517578,89.66999816894531,85.66999816894531,88.0199966430664,0
2024-12-04,86.4800033569336,86.4800033569336,87.94000244140625,85.58000183105469,86.8499984741211,0
2024-12-05,86.94999694824219,86.94999694824219,88.80999755859375,86.05000305175781,88.20999908447266,0
2024-12-06,87.37999725341797,87.37999725341797,89.05000305175781,83.55999755859375,84.94999694824219,0
2024-12-09,93.83999633789062,93.83999633789062,94.76000213623047,90.05000305175781,91.01000213623047,0
2024-12-10,94.3499984741211,94.3499984741211,95.94000244140625,92.31999969482422,93.29000091552734,0
2024-12-11,98.12000274658203,98.12000274658203,99.38999938964844,94.75,95.27999877929688,0
2024-12-12,99.43000030517578,99.43000030517578,100.81999969482422,96.91000366210938,98.93000030517578,0
2024-12-13,96.5,96.5,101.45999908447266,95.95999908447266,96.77999877929688,0
2024-12-16,98.3499984741211,98.3499984741211,98.54000091552734,95.88999938964844,96.94000244140625,0
2024-12-17,100.7300033569336,100.7300033569336,101.19000244140625,95.77999877929688,100.04000091552734,0
2024-12-18,129.7899932861328,129.7899932861328,131.72999572753906,97.75,101.08999633789062,0
2024-12-19,136.2899932861328,136.2899932861328,136.4199981689453,59.310001373291016,59.310001373291016,0
2024-12-20,114.01000213623047,114.01000213623047,137.69000244140625,110.93000030517578,137.69000244140625,0
2024-12-23,102.33999633789062,102.33999633789062,117.94999694824219,102.27999877929688,112.37999725341797,0
2024-12-24,91.05000305175781,91.05000305175781,101.48999786376953,90.6500015258789,101.48999786376953,0
2024-12-26,92.7699966430664,92.7699966430664,102.47000122070312,91.97000122070312,95.05999755859375,0
2024-12-27,98.80999755859375,98.80999755859375,114.08999633789062,95.95999908447266,96.63999938964844,0
2024-12-30,103.05000305175781,103.05000305175781,112.80000305175781,97.0999984741211,108.73999786376953,0
2024-12-31,104.33000183105469,104.33000183105469,107.12000274658203,97.66999816894531,100.73999786376953,0
2025-01-02,106.58999633789062,106.58999633789062,113.73999786376953,101.54000091552734,103.66999816894531,0
2025-01-03,94.36000061035156,94.36000061035156,104.75,93.73999786376953,104.62999725341797,0
2025-01-06,95.88999938964844,95.88999938964844,98.9000015258789,92.98999786376953,95.68000030517578,0
2025-01-07,106.37000274658203,106.37000274658203,110.98999786376953,94.69000244140625,94.8499984741211,0
2025-01-08,103.93000030517578,103.93000030517578,114.91000366210938,102.9800033569336,109.5199966430664,0
2025-01-10,115.48999786376953,115.48999786376953,119.31999969482422,107.19999694824219,109.62000274658203,0
2025-01-13,110.94000244140625,110.94000244140625,122.44999694824219,110.25,122.22000122070312,0
2025-01-14,107.93000030517578,107.93000030517578,112.97000122070312,104.88999938964844,109.12000274658203,0
2025-01-15,97.79000091552734,97.79000091552734,103.76000213623047,97.55000305175781,103.26000213623047,0
2025-01-16,99.83999633789062,99.83999633789062,99.83999633789062,96.37000274658203,97.20999908447266,0
2025-01-17,101.61000061035156,101.61000061035156,101.61000061035156,96.45999908447266,96.93000030517578,0
2025-01-21,98.26000213623047,98.26000213623047,101.52999877929688,97.76000213623047,100.93000030517578,0
2025-01-22,100.55999755859375,100.55999755859375,101.76000213623047,97.5,98.54000091552734,0
2025-01-23,99.5199966430664,99.5199966430664,100.47000122070312,98.55000305175781,100.33999633789062,0
2025-01-24,100.41000366210938,100.41000366210938,101.16000366210938,98.16000366210938,98.62999725341797,0
2025-01-27,110.30999755859375,110.30999755859375,117.47000122070312,109.0,117.47000122070312,0
2025-01-28,103.73999786376953,103.73999786376953,111.4800033569336,101.91000366210938,108.3499984741211,0
2025-01-29,101.68000030517578,101.68000030517578,108.02999877929688,100.33000183105469,102.80999755859375,0
2025-01-30,98.31999969482422,98.31999969482422,100.5,96.56999969482422,98.87999725341797,0
2025-01-31,101.5,101.5,104.3499984741211,95.9800033569336,96.44999694824219,0
2025-02-03,109.01000213623047,109.01000213623047,115.25,100.93000030517578,111.9800033569336,0
2025-02-04,100.87999725341797,100.87999725341797,107.97000122070312,98.9000015258789,106.5,0
2025-02-05,97.29000091552734,97.29000091552734,102.37000274658203,96.94000244140625,100.8499984741211,0
2025-02-06,96.7699966430664,96.7699966430664,98.93000030517578,95.58000183105469,96.9000015258789,0
2025-02-07,101.48999786376953,101.48999786376953,102.06999969482422,95.37000274658203,95.37999725341797,0
2025-02-10,99.1500015258789,99.1500015258789,102.47000122070312,98.80000305175781,101.55000305175781,0
2025-02-11,99.81999969482422,99.81999969482422,101.16999816894531,98.16000366210938,100.33999633789062,0
2025-02-12,98.73999786376953,98.73999786376953,106.5199966430664,98.72000122070312,106.33999633789062,0
2025-02-13,95.4800033569336,95.4800033569336,100.04000091552734,94.91000366210938,98.61000061035156,0
2025-02-14,96.9000015258789,96.9000015258789,98.94999694824219,95.16999816894531,95.55999755859375,0
2025-02-18,98.5,98.5,100.66000366210938,97.13999938964844,97.3499984741211,0
2025-02-19,95.55000305175781,95.55000305175781,101.25,94.9800033569336,101.25,0
2025-02-20,94.98999786376953,94.98999786376953,100.08999633789062,94.36000061035156,95.66999816894531,0
2025-02-21,105.70999908447266,105.70999908447266,107.66000366210938,95.61000061035156,95.77999877929688,0
2025-02-24,106.80000305175781,106.80000305175781,114.1500015258789,101.12000274658203,105.51000213623047,0
2025-02-25,108.47000122070312,108.47000122070312,114.79000091552734,104.31999969482422,108.70999908447266,0
2025-02-26,106.05000305175781,106.05000305175781,111.19000244140625,103.06999969482422,108.80000305175781,0
